product_key,product_name,mrp_inr,discount_percent,discounted_price_inr,available_quantity,weight_in_gms,quantity,outOfStock,band_key,status_key,discount_band_key
1250,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,30.0,3,29.0,6,406,7,False,2,1,2
1251,Savlon Moisture Shield Hand Wash,99.0,4,95.0,6,750,750,False,3,1,2
1252,Dove Intense Repair Conditioner,190.0,14,162.0,6,175,80,False,1,1,2
1253,Dabur Gulabari Rose Glow Face Cleanse,75.0,5,71.0,4,100,100,False,1,1,2
1254,Parachute Jasmine Hair Oil,82.0,9,74.0,6,190,190,False,1,1,2
1255,Johnson's Baby Skincare Wipes,79.0,6,74.0,6,1160,20,False,4,1,2
1256,Dettol Skincare Liquid Hand Wash,79.0,0,79.0,6,200,200,False,1,1,1
1257,Old Spice Original Lather Shaving Cream,75.0,9,68.0,6,70,70,False,1,1,2
1258,Veet Hair Removal Cream Dry Skin,135.0,5,128.0,5,50,50,False,1,1,2
1259,L'Oreal Paris Total Repair 5 Shampoo,265.0,0,265.0,2,396,360,False,2,1,1
1260,Fiama Menthol & Magnolia Cooling Gel Bar Soap,160.0,11,141.0,6,375,375,False,2,1,2
1261,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,140.0,15,119.0,6,5,4,False,1,1,2
1262,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,99.0,0,99.0,3,232,4,False,1,1,1
1263,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,250.0,10,225.0,3,30,30,False,1,1,2
1264,Clinic Plus Strong & Long Health Shampoo,499.0,10,449.0,3,650,650,False,3,1,2
1265,Johnson's Baby No More Tears Baby Shampoo,98.0,0,98.0,5,100,100,False,1,1,1
1266,Colgate Zig Zag Toothbrush,120.0,0,120.0,3,348,6,False,2,1,1
1267,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),189.0,0,189.0,6,1500,1500,False,4,1,1
1268,Colgate Sensitive Everyday Protection Anticavity Toothpaste,75.0,0,75.0,6,40,40,False,1,1,1
1269,Whisper Ultra Soft XL+ Sanitary Pads,330.0,2,323.0,6,30,30,False,1,1,2
1270,Garnier Colour Naturals Hair Colour - 1 Natural Black,80.0,0,80.0,1,60,60,False,1,1,1
1271,Axe Pulse Men's Deodorant,210.0,0,210.0,6,150,150,False,1,1,1
1272,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,99.0,0,99.0,6,232,4,False,1,1,1
1273,Whisper Ultra Clean Wings XL+  Pouch,449.0,7,415.0,6,44,44,False,1,1,2
1274,Whisper Choice Regular Sanitary Pads,90.0,0,90.0,6,1160,20,False,4,1,1
1275,Axe Dark Temptation Men's Deodorant,210.0,7,194.0,5,150,150,False,1,1,2
1276,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,150.0,0,150.0,4,180,180,False,1,1,1
1277,Clinic Plus Strength & Shine Shampoo With Egg Protein ,105.0,0,105.0,2,175,175,False,1,1,1
1278,Engage M1 Perfume Spray for Men ,210.0,7,194.0,6,120,120,False,1,1,2
1279,Tresemme Keratin Smooth Conditioner,380.0,0,380.0,3,340,340,False,2,1,1
1280,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,0,180.0,1,100,100,False,1,1,1
1281,Origami Aloe Vera Wipes,75.0,13,65.0,4,25,25,False,1,1,2
1282,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",195.0,10,174.0,6,150,150,False,1,1,2
1283,Gellette Presto Ready Shaver,20.0,0,20.0,1,58,1,False,1,1,1
1284,Colgate Max Fresh Plax Mouthwash - Fresh Mint,150.0,20,120.0,5,250,250,False,1,1,3
1285,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,99.0,0,99.0,6,232,4,False,1,1,1
1286,Godrej Protekt,99.0,0,99.0,3,750,750,False,3,1,1
1287,Colgate Total Charcoal Anticavity Toothpaste,110.0,10,99.0,3,120,120,False,1,1,2
1288,Colgate Kids 0-2 Extra Soft Tooth Brush,30.0,16,25.0,6,58,1,False,1,1,3
1289,Gillete Mach3 ,260.0,10,234.0,6,116,2,False,1,1,2
1290,Maybelline New York Colossal Kajal Black,149.0,0,149.0,2,0,0,False,1,1,1
1291,Godrej Cinthol Lime Talc,55.0,0,55.0,3,100,100,False,1,1,1
1292,Hamam Soap Bar Neem Tulsi and Aloe Vera,58.0,0,58.0,6,150,150,False,1,1,1
1293,"Godrej Expert Rich Crème, Burgundy",33.0,0,33.0,6,20,20,False,1,1,1
1294,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,120.0,10,108.0,4,232,4,False,1,1,2
1295,Nivea Creme All Season Multi-Purpose Cream ,175.0,10,157.0,4,100,100,False,1,1,2
1296,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99.0,0,99.0,1,232,4,False,1,1,1
1297,Mamaearth 100% Natural Berry Blast Kids Toothpaste,149.0,10,134.0,4,50,50,False,1,1,2
1298,HImalaya Gentle Baby Wipes,200.0,10,180.0,3,72,72,False,1,1,2
1299,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,340.0,12,298.0,6,28,28,False,1,1,2
1300,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,0,620.0,1,172,172,False,1,1,1
1301,Fem Fairness Naturals Saffron Skin Bleach,85.0,15,72.0,4,64,64,False,1,1,2
1302,Engage Woman Blush Body Deo Spray,195.0,10,174.0,5,150,150,False,1,1,2
1303,Dove Pink Rosa Beauty Bathinhg Bar,60.0,0,60.0,6,100,100,False,1,1,1
1304,Sebamed Cleansing Bar,99.0,10,89.0,4,100,100,False,1,1,2
1305,Pampers Premium Care Pants - Large,1099.0,18,899.0,2,44,44,False,1,1,3
1306,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,199.0,20,159.0,2,150,150,False,1,1,3
1307,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",620.0,0,620.0,6,172,172,False,1,1,1
1308,Patanjali Kesh Kanti Natural Hair Cleanser,75.0,9,68.0,4,200,200,False,1,1,2
1309,Godrej No.1 Bathing Soap – Lime & Aloe Vera,149.0,0,149.0,6,600,600,False,3,1,1
1310,Pantene Advanced Control Hair Fall Solution Shampoo,120.0,6,112.0,5,180,180,False,1,1,2
1311,Veet Full Body Waxing Kit For Dry Skin,235.0,7,218.0,6,1160,20,False,4,1,2
1312,Johnson's Baby Skincare Wipes,245.0,9,221.0,6,72,72,False,1,1,2
1313,Gillette Lemon Lime Shaving Foam,199.0,11,177.0,4,196,196,False,1,1,2
1314,Old Spice After Shave Lotion Musk,215.0,6,200.0,3,100,100,False,1,1,2
1315,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,315.0,0,315.0,4,30,30,False,1,1,1
1316,Himalaya Baby Powder,80.0,8,73.0,4,100,100,False,1,1,2
1317,Fiama Men's Refreshing Pulse Shower Gel,225.0,20,180.0,4,250,250,False,1,1,3
1318,Whisper Ultra Clean XL Plus Sanitary Pad,175.0,0,175.0,5,870,15,False,3,1,1
1319,Johnson's Baby Powder,143.0,0,143.0,6,200,200,False,1,1,1
1320,Dove Cream Beauty Bathing Bar,235.0,9,212.0,6,125,125,False,1,1,2
1321,Patanjali Kesh Kanti Shikakai Hair Cleanser,95.0,0,95.0,4,200,200,False,1,1,1
1322,L'Oreal Paris Color Protect Conditioner,199.0,0,199.0,3,192,192,False,1,1,1
1323,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,199.0,4,191.0,5,250,250,False,1,1,2
1324,L'Oreal 6 Oil Nourish Conditioner,135.0,0,135.0,1,192,192,False,1,1,1
1325,Godrej Easy Natural Black Hair Colour,25.0,0,25.0,5,20,20,False,1,1,1
1326,Dabur Gulabari Rose Water Daily Glow,80.0,6,75.0,2,250,250,False,1,1,2
1327,Himalaya Purifying Neem Face Wash,170.0,10,153.0,6,150,150,False,1,1,2
1328,Fem Fairness Naturals Gold Skin Bleach,65.0,9,59.0,3,24,24,False,1,1,2
1329,Whisper Choice Ultra XL Sanitary Pad,133.0,2,130.0,5,1160,20,False,4,1,2
1330,Dove Dandruff Care Shampoo,158.0,6,147.0,5,180,180,False,1,1,2
1331,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,285.0,0,285.0,5,340,240,False,2,1,1
1332,L'Oreal Casting Creme Ebony Black Hair Color,550.0,0,550.0,6,159,87,False,1,1,1
1333,Mamaearth Onion Hair Oil,399.0,10,359.0,6,150,150,False,1,1,2
1334,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),550.0,0,550.0,4,159,159,False,1,1,1
1335,Palmolive Naturals Sea Minerals Liquid Hand Wash,99.0,10,89.0,6,250,250,False,1,1,2
1336,Oral-B Extra Soft Bristles Sensitive ,98.0,0,98.0,4,232,4,False,1,1,1
1337,Engage M3 Perfume Spray for Men,200.0,10,180.0,3,120,120,False,1,1,2
1338,Mamaearth Deeply Nourishing wash for Babies,199.0,0,199.0,4,200,200,False,1,1,1
1339,Dettol Original Soap (B4G1),260.0,5,247.0,6,625,625,False,3,1,2
1340,Woodward's Gripe Water,75.0,0,75.0,6,200,200,False,1,1,1
1341,"MamyPoko Pants Extra Absorb Diapers, New Born",299.0,6,279.0,5,28,28,False,1,1,2
1342,Johnson's Baby Soap,70.0,0,70.0,6,100,100,False,1,1,1
1343,Engage M4 Perfume Spray For Men,200.0,10,180.0,6,120,120,False,1,1,2
1344,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,65.0,10,58.0,4,40,40,False,1,1,2
1345,Dove Hair Fall Rescue Conditioner,190.0,0,190.0,4,175,175,False,1,1,1
1346,Himalaya Anti Hair Fall Shampoo,130.0,12,114.0,2,200,200,False,1,1,2
1347,Fiama Peach & Avocado Gel Bar,176.0,10,158.0,3,375,375,False,2,1,2
1348,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125.0,0,125.0,6,75,75,False,1,1,1
1349,Fiama Fresh Hand Wash,150.0,6,140.0,3,400,400,False,2,1,2
1350,Palmolive Black Orchid And Milk Liquid Hand Wash,99.0,10,89.0,6,250,250,False,1,1,2
1351,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),160.0,0,160.0,5,232,4,False,1,1,1
1352,Gillette Mach 3 Turbo Razor,349.0,6,325.0,5,58,1,False,1,1,2
1353,Himalaya Baby Lotion,165.0,12,145.0,3,200,200,False,1,1,2
1354,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,375.0,0,375.0,1,340,180,False,2,1,1
1355,Sunsilk Lusciously Thick & Long Shampoo,249.0,6,234.0,6,340,340,False,2,1,2
1356,Fiama Di Wills Men's Refreshing Pulse Shower Gel,225.0,4,214.0,3,250,250,False,1,1,2
1357,Sebamed Anti - Dandruff Shampoo,600.0,10,540.0,2,200,200,False,1,1,2
1358,Listerine Cool Mint Mouthwash - Mild Taste,150.0,10,135.0,6,250,250,False,1,1,2
1359,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",620.0,0,620.0,6,172,172,False,1,1,1
1360,Himalaya Gentle Baby Bath,165.0,9,150.0,6,200,200,False,1,1,2
1361,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",550.0,0,550.0,4,160,159,False,1,1,1
1362,L'Oreal Paris Color Protect Shampoo,282.0,0,282.0,3,360,360,False,2,1,1
1363,Fiama Di Wills Lemongrass & Jojoba Gel Bar,176.0,10,158.0,6,375,375,False,2,1,2
1364,Colgate Plax Peppermint Mouthwash,150.0,20,120.0,5,250,250,False,1,1,3
1365,Dove Daily Shine Conditioner,90.0,10,81.0,1,80,80,False,1,1,2
1366,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,110.0,0,110.0,6,200,200,False,1,1,1
1367,Old Spice Original After Shave Lotion,250.0,0,250.0,1,150,150,False,1,1,1
1368,Dove Hair Fall Rescue Shampoo,137.0,10,123.0,4,180,180,False,1,1,2
1369,Dettol Clinical Strength Hand Sanitizer Liquid,250.0,10,225.0,6,500,500,False,2,1,2
1370,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,399.0,20,319.0,3,300,300,False,2,1,3
1371,Comfy Baby Pants XL 12-17 kg,429.0,15,364.0,1,24,24,False,1,1,2
1372,Dettol Liquid Handwash With Free Liquid,99.0,0,99.0,6,200,200,False,1,1,1
1373,Nivea Body Milk Lotion for Very Dry Skin,399.0,20,319.0,6,400,400,False,2,1,3
1374,Lakme Sun Expert,225.0,0,225.0,6,60,60,False,1,1,1
1375,Head & shoulders Anti Dandruff Shampoo Cool Menthol,170.0,0,170.0,6,180,180,False,1,1,1
1376,Godrej Nupur Henna,75.0,0,75.0,5,150,120,False,1,1,1
1377,Johnson's Baby Lotion,100.0,0,100.0,4,100,100,False,1,1,1
1378,Himalaya Anti Dandruff Shampoo,140.0,10,126.0,1,200,200,False,1,1,2
1379,Maybelline New York Colossal Kajal Super Black,300.0,8,275.0,3,0,0,False,1,1,2
1380,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,90.0,10,81.0,6,406,7,False,2,1,2
1381,Dove Daily Shine Shampoo,645.0,5,612.0,3,650,650,False,3,1,2
1382,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,29.0,0,29.0,5,20,20,False,1,1,1
1383,Colgate Sensitive Plus Enamel Toothpaste Tube,140.0,0,140.0,6,160,160,False,1,1,1
1384,Colgate Max Fresh Peppermint Toothpaste ,182.0,15,154.0,6,300,300,False,2,1,2
1385,Pond's Light Moisturiser,309.0,10,278.0,6,250,250,False,1,1,2
1386,Engage Mate For Man Deo Spray,195.0,10,174.0,5,150,150,False,1,1,2
1387,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,120.0,0,120.0,5,180,180,False,1,1,1
1388,Whisper Choice Regular Wing Sanitary Pad,30.0,0,30.0,2,406,7,False,2,1,1
1389,Colgate Slim Soft Charcoal Toothbrush,150.0,18,123.0,4,232,4,False,1,1,3
1390,Fiama Scents Juniper & Geranium Body Wash,199.0,6,186.0,5,250,250,False,1,1,2
1391,Mamaearth Ubtan Body Lotion,399.0,15,339.0,4,400,400,False,2,1,2
1392,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,55.0,0,55.0,6,10,10,False,1,1,1
1393,Himalaya Anti-Hair Fall Shampoo,230.0,18,188.0,1,400,400,False,2,1,3
1394,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,310.0,15,263.0,6,200,200,False,1,1,2
1395,Engage M2 Perfume Spray For Men,200.0,10,180.0,6,120,120,False,1,1,2
1396,Mamaearth Ubtan Face Scrub Turmeric & Walnut,349.0,10,314.0,1,100,100,False,1,1,2
1397,Himalaya Purifying Neem Face Wash Tube,270.0,15,229.0,6,300,300,False,2,1,2
1398,Johnson's Baby Top To Toe Bath Body Wash,165.0,0,165.0,4,210,210,False,1,1,1
1399,Gillette Mach 3 Start,249.0,0,249.0,6,116,2,False,1,1,1
1400,Scalpe Pro Anti dandruff Shampoo 100ml,185.0,0,185.0,2,100,100,False,1,1,1
1401,Johnson's Baby Cream,150.0,0,150.0,6,100,100,False,1,1,1
1402,Johnson's Baby Soap,105.0,0,105.0,6,150,150,False,1,1,1
1403,Himalaya Gentle Baby Shampoo,320.0,17,265.0,6,400,400,False,2,1,3
1404,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,550.0,0,550.0,3,88,87,False,1,1,1
1405,Engage Rush Deodorant For Men,190.0,11,169.0,6,150,150,False,1,1,2
1406,Clean & Clear Foaming Face Wash,140.0,10,126.0,4,100,100,False,1,1,2
1407,Dettol Lather Shaving Cream,75.0,5,71.0,6,78,78,False,1,1,2
1408,Gillette Classic Regular Pre Shave Foam,199.0,0,199.0,4,196,196,False,1,1,1
1409,Dove Daily Shine Conditioner,190.0,0,190.0,6,175,180,False,1,1,1
1410,Johnson's Baby Shampoo,180.0,0,180.0,6,200,200,False,1,1,1
1411,Park Avenue Beer Shampoo ,155.0,9,140.0,4,180,180,False,1,1,2
1412,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,120.0,6,112.0,6,180,180,False,1,1,2
1413,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,65.0,10,58.0,6,40,40,False,1,1,2
1414,Sunsilk Stunning Black Shine Shampoo,555.0,6,521.0,6,650,650,False,3,1,2
1415,Dabur Meswak Toothpaste,100.0,0,100.0,1,200,200,False,1,1,1
1416,Patanjali Kesh Kanti Reetha Hair Cleanser,85.0,0,85.0,5,200,200,False,1,1,1
1417,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,185.0,8,169.0,6,5,4,False,1,1,2
1418,Santoor Total Skin Care Soap With Sandal & Turmeric,180.0,0,180.0,6,600,600,False,3,1,1
1419,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,0,620.0,1,172,172,False,1,1,1
1420,Gillette Pre Shave Foam - Classic Regular Skin,225.0,0,225.0,6,418,418,False,2,1,1
1421,Fiama Di Wills Shower Gel Patchouli & Macadamia,199.0,10,179.0,6,250,250,False,1,1,2
1422,Listerine Fresh Burst Mouthwash,140.0,10,126.0,4,250,250,False,1,1,2
1423,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,299.0,17,247.0,5,200,200,False,1,1,3
1424,Pantene Hair Fall Control Shampoo,240.0,7,221.0,2,340,340,False,2,1,2
1425,Fogg Master - Royal Intense,250.0,0,250.0,5,120,120,False,1,1,1
1426,TRESemme Smooth And Shine Conditioner,220.0,0,220.0,5,190,190,False,1,1,1
1427,Whisper Ultra Clean XL Plus Sanitary Pad,155.0,0,155.0,6,870,15,False,3,1,1
1428,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",93.0,5,88.0,6,80,80,False,1,1,2
1429,Nivea Soft Moisturizing Cream,310.0,12,272.0,1,200,200,False,1,1,2
1430,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,85.0,0,85.0,5,200,200,False,1,1,1
1431,Neutrogena Deep Clean Foaming Cleanser,130.0,11,115.0,2,50,50,False,1,1,2
1432,Clean & Clear Morning Energy Berry Face Wash,155.0,6,145.0,6,100,100,False,1,1,2
1433,Pampers Premium Care New Baby Pants,320.0,0,320.0,4,24,24,False,1,1,1
1434,Vaseline Intensive Care Aloe Fresh,225.0,9,203.0,6,200,200,False,1,1,2
1435,L'Oreal Paris Dream Lengths Shampoo,149.0,0,149.0,6,192,192,False,1,1,1
1436,Johnson's Baby Oil,115.0,0,115.0,4,100,100,False,1,1,1
1437,Engage Man Rush Deodorant,195.0,9,176.0,6,150,150,False,1,1,2
1438,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,264.0,0,264.0,6,340,340,False,2,1,1
1439,Whisper Daily Liners Clean and Fresh,105.0,0,105.0,4,1160,20,False,4,1,1
1440,Himalaya Men Pimple Clear Neem Face Wash,180.0,9,163.0,2,100,100,False,1,1,2
1441,Pantene Adv Hairfall Solution Conditioner Silky Smooth,190.0,0,190.0,5,200,200,False,1,1,1
1442,Himalaya Prickly Heat Baby Powder,90.0,10,81.0,6,100,100,False,1,1,2
1443,Mamaearth Daily Moisturizing Lotion For Babies,199.0,0,199.0,6,200,200,False,1,1,1
1444,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,175.0,0,175.0,3,812,14,False,3,1,1
1445,Pampers Premium Care Pants - Medium,1099.0,18,899.0,6,54,54,False,1,1,3
1446,Fiama Men's Refreshing Pulse Shower Gel,199.0,10,179.0,6,250,250,False,1,1,2
1447,Vaseline Original Skin Protecting Jelly,125.0,10,112.0,6,100,100,False,1,1,2
1448,Clean & Clear Foaming Face Wash,180.0,10,162.0,6,150,150,False,1,1,2
1449,Fiama Lemongrass and Jojoba Shower Gel,225.0,20,180.0,6,250,250,False,1,1,3
1450,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180.0,0,180.0,1,174,3,False,1,1,1
1451,Listerine Fresh Burst Mouthwash,285.0,7,263.0,6,500,500,False,2,1,2
1452,Veet Full Body Waxing Kit,235.0,7,218.0,6,1160,20,False,4,1,2
1453,Listerine Original Mouthwash,55.0,9,50.0,6,80,80,False,1,1,2
1454,Santoor Almond Soft With Sandal & Almond Milk,180.0,0,180.0,2,625,625,False,3,1,1
1455,Nivea Body Shea Smooth with Shea Butter for Dry Skin,425.0,20,340.0,5,400,9,False,2,1,3
1456,Neutrogena Deep Clean Facial Cleanser,130.0,0,130.0,4,50,50,False,1,1,1
1457,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",550.0,0,550.0,3,159,172,False,1,1,1
1458,Johnson's Baby Powder,235.0,0,235.0,6,400,400,False,2,1,1
1459,Bombay Shaving Company Charcoal Face Wash,249.0,0,249.0,4,100,100,False,1,1,1
1460,Colgate Kids 2+ Years Extra Soft Toothbrush,20.0,0,20.0,3,58,1,False,1,1,1
1461,Veet Hair Removal Cream (Normal Skin),135.0,5,128.0,6,50,50,False,1,1,2
1462,Dove Daily Shine Shampoo,240.0,0,240.0,4,340,340,False,2,1,1
1463,L'Oreal Anti Hair Fall Conditioner,199.0,0,199.0,6,192,192,False,1,1,1
1464,Nivea Body Lotion Aloe Hydration For Normal Skin ,275.0,10,247.0,6,200,200,False,1,1,2
1465,Pampers Pants - Large,1549.0,45,849.0,3,82,82,False,1,1,4
1466,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",195.0,10,174.0,6,150,150,False,1,1,2
1467,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,375.0,10,334.0,6,340,340,False,2,1,2
1468,Fem Fairness Natural Gold Skin Bleach,85.0,7,79.0,4,64,64,False,1,1,2
1469,Engage Deo Frost,195.0,9,176.0,6,150,150,False,1,1,2
1470,Stayfree Secure XL Size Sanitary Napkins,115.0,0,115.0,5,1160,20,False,4,1,1
1471,Pampers Pants - Medium,699.0,21,549.0,1,50,50,False,1,1,3
1472,Pampers Active Baby Diapers New Born Extra Small ,1099.0,22,849.0,3,72,72,False,1,1,3
1473,"Nivea Creme, All Season Multi-Purpose Cream",175.0,9,158.0,6,100,100,False,1,1,2
1474,Woodwards Gripe Water ,50.0,0,50.0,4,130,130,False,1,1,1
1475,Clean & Clear Morning Energy Aqua Splash Face Wash,145.0,9,131.0,5,100,100,False,1,1,2
1476,Sunsilk Lusciously Thick & Long Shampoo,555.0,6,521.0,6,650,650,False,3,1,2
1477,Mamaearth Skin Correct Face Serum,599.0,15,509.0,1,30,30,False,1,1,2
1478,Chik Hairfall Prevent Egg Shampoo,178.0,0,178.0,6,340,340,False,2,1,1
1479,Pantene Silky Smooth Care Shampoo,225.0,6,210.0,3,340,340,False,2,1,2
1480,"Garnier Skin Naturals, Micellar Cleansing Water",199.0,5,189.0,4,125,125,False,1,1,2
1481,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199.0,0,199.0,1,150,150,False,1,1,1
1482,Pampers All Round Protection Pants - Medium,699.0,17,575.0,6,50,50,False,1,1,3
1483,Set Wet Deodrant Charm Avatar,199.0,0,199.0,1,150,150,False,1,1,1
1484,Nupur Heena Mehandi,199.0,0,199.0,6,500,500,False,2,1,1
1485,Head & Shoulders 2-in-1 Active Protect Shampoo,375.0,9,338.0,6,340,340,False,2,1,2
1486,Gillette Mach 3 Turbo Cartridges,649.0,10,578.0,6,232,4,False,1,1,2
1487,TRESemme Smooth And Shine Conditioner,210.0,13,182.0,1,190,190,False,1,1,2
1488,Bombay Shaving Company Sensitive Cartridges,375.0,0,375.0,2,116,2,False,1,1,1
1489,Himalaya Baby Lotion,300.0,12,264.0,1,400,400,False,2,1,2
1490,Old Spice Lime Lather Shaving Cream,75.0,0,75.0,6,70,70,False,1,1,1
1491,Colgate Sensitive Plus Anticavity Toothpaste ,140.0,10,126.0,6,70,70,False,1,1,2
1492,Colgate Toothpaste For Kids Motu Oatlu,93.0,0,93.0,6,80,80,False,1,1,1
1493,Pantene Total Damage Care Shampoo,120.0,0,120.0,6,180,180,False,1,1,1
1494,Himalaya Moisturising Aloe Vera Facial Wipes,100.0,10,90.0,6,25,25,False,1,1,2
1495,Savlon Moisture Shield Hand Wash,69.0,0,69.0,5,200,200,False,1,1,1
1496,Pampers Active Baby Diapers New Born Extra Small,360.0,10,324.0,6,24,24,False,1,1,2
1497,Himalaya Anti Dandruff Shampoo,260.0,18,213.0,1,400,400,False,2,1,3
1498,Himalaya Anti Hair Fall Shampoo,490.0,25,367.0,4,700,700,False,3,1,3
1499,Johnson's Baby Oil,200.0,0,200.0,6,200,200,False,1,1,1
1500,Vaseline Intensive Care Deep Moisture Body Lotion,325.0,0,325.0,4,400,400,False,2,1,1
1501,L'Oreal Paris Dream Lengths Conditioner,199.0,0,199.0,1,193,193,False,1,1,1
1502,Nivea Soft Light Moisturizing Cream,185.0,15,157.0,6,100,100,False,1,1,2
1503,Whisper Ultra Soft XL+ Sanitary Pads,555.0,0,555.0,1,60,60,False,1,1,1
1504,Palmolive Feel The Massage Shower Gel,249.0,20,199.0,6,250,250,False,1,1,3
1505,L'Oreal Paris Dream Lengths Conditioner,209.0,0,209.0,3,193,193,False,1,1,1
1506,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,285.0,6,266.0,6,340,340,False,2,1,2
1507,Mamaearth Moisturizing Baby Bath Soap,249.0,0,249.0,4,150,150,False,1,1,1
1508,Listerine Original Mouthwash,150.0,10,135.0,6,250,250,False,1,1,2
1509,Himalaya Gentle Baby Shampoo,170.0,14,146.0,6,200,200,False,1,1,2
1510,Dove Dryness Care Shampoo,268.0,5,252.0,1,340,340,False,2,1,2
1511,Dove Hair Fall Rescue Shampoo,280.0,15,236.0,6,340,340,False,2,1,2
1512,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,295.0,9,266.0,6,340,340,False,2,1,2
1513,Bombay Shaving Company Defender Razor,345.0,0,345.0,6,58,1,False,1,1,1
1514,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.0,0,365.0,1,340,340,False,2,1,1
1515,Himalaya Baby Nourishing Massage Oil,200.0,20,160.0,2,200,250,False,1,1,3
1516,Himalaya Baby Powder,235.0,20,188.0,6,400,400,False,2,1,3
1517,Fogg Paradise Fragrant Body Spray For Women ,250.0,0,250.0,6,150,150,False,1,1,1
1518,Revive Revive Liquid,71.0,0,71.0,6,200,200,False,1,1,1
1519,Pantene Hairfall Control Conditioner,190.0,6,178.0,6,200,200,False,1,1,2
1520,Mamaearth Vitamin C Face Toner,399.0,0,399.0,1,200,200,False,1,1,1
1521,Himalaya Diaper Rash Cream,80.0,10,72.0,2,20,20,False,1,1,2
1522,Fogg Royal Fragrance Spray,230.0,0,230.0,4,150,120,False,1,1,1
1523,Dove Pink Rosa Beauty Bathing Bar,245.0,9,221.0,6,100,100,False,1,1,2
1524,Dove Dryness Care Conditioner Frizzy & Dry Hair,90.0,6,84.0,4,80,80,False,1,1,2
1525,Dettol Original Liquid Handwash Refill,109.0,3,105.0,0,750,750,True,3,2,2
1526,Parachute 100% Pure Coconut Oil,123.0,0,123.0,0,300,300,True,2,2,1
1527,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,30.0,3,29.0,0,406,7,True,2,2,2
1528,Dabur Gulabari Premium Rose Water,48.0,2,47.0,0,120,120,True,1,2,2
1529,Parachute Advansed Gold Coconut Hair Oil,215.0,9,194.0,0,400,400,True,2,2,2
1530,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,90.0,10,81.0,0,150,150,True,1,2,2
